id	corpus	emotion	domain
15712	We tried everything to make sure it wasn't the plug/circuit itself.	noemotion	blog
15726	but don't think they would let you do that.	noemotion	blog
15769	Granted, not the global, world-issues Big Picture, just MY Big Picture.	noemotion	blog
15776	I've just realized in trying to make a list of my rituals, that I really don't have many.	noemotion	blog
15784	There were no signs to direct you to the panels or whatnot, though it wasn't hard to find someone to ask direction of.	noemotion	blog
15791	I think it's in the Gulf of Mexico or the Gulf of California, I can't remember which, but there's so much oxygen in the water they actually sleep.	noemotion	blog
15792	I don't sleep.	noemotion	blog
15795	Sometimes, I can't reading about this condition, though.	noemotion	blog
15800	It is, isn't it.	noemotion	blog
15803	I can't always read about this condition, or whatever it may be.	noemotion	blog
15804	I'm beginning to think there may be nothing to it.	noemotion	blog
15807	I don't know where that came from.	noemotion	blog
15809	Most times, I can't even remember what I did five seconds ago.	noemotion	blog
15810	Doesn't require much of a brain to do it.	noemotion	blog
15814	But I can't remember it right now.	noemotion	blog
15820	It's a couple miles, but I don't have a lot of people that I have to rush home to see.	noemotion	blog
15825	I don't know what it is about the lake.	noemotion	blog
15827	I don't get it.	noemotion	blog
15830	People tell me that the water in the lakes around here isn't that good.	noemotion	blog
15837	I read somewhere that fish don't sleep.	noemotion	blog
15844	Anyways, I'm not sure there's anything else I can add that hasn't been said over and over.	noemotion	blog
15850	"i ran with Smiley this past Wednesday; he was just released no one came to claim him and allowed to go for a run."	noemotion	blog
15870	I don't know.	noemotion	blog
15871	I didn't get anything though.	noemotion	blog
15896	There was so much to look at, I just couldn't take it all in.	noemotion	blog
15913	It's carpeted, so not too hard on the knees, and I see that someone left behind their brochure.	noemotion	blog
15938	That was painless, wasn't it.	noemotion	blog
15954	i'm not going to tell you.	noemotion	blog
15975	There's no reason to encourage them ok, us.	noemotion	blog
15996	no, we're not considering Johnny as a name!.'.	noemotion	blog
15998	It hasn't been very eventful in any way.	noemotion	blog
16018	I didn't see much of Michael, he had to work during the day, then Holly and I skipped out to see a movie and left him with the kids.	noemotion	blog
16019	The theater itself hasn't been updated since approximately ET was first released.	noemotion	blog
16031	Yea ok, so I don't know what this has to do with the refrain, but it's a catchy tune.	noemotion	blog
16039	It's not as if Joe has never gotten me before.	noemotion	blog
16050	Try to tell me that it's not impressive to see on a resume.	noemotion	blog
16062	For ages now I've been doing this self defence class and at the beginning of every class we get a stern talking too about not doing any of this stuff at home, and I've just discovered why.	noemotion	blog
16109	Had loads of tests, including a catheter due to my not being able to urinate.	noemotion	blog
16116	i never took it out.	noemotion	blog
16117	so no one can get the card.	noemotion	blog
16123	i'm not going anywhere.	noemotion	blog
16134	An almost 24 hour day was not Brad's idea of a good time.	noemotion	blog
16138	I didn't find any, but did find a five-dollar bathing suit.	noemotion	blog
16154	Because all those things about Mink are exactly the reason why I can't, well, can't anything, really.	noemotion	blog
16160	Don't you know it's gonna be alright.	noemotion	blog
16166	Don't you know it's gonna be alright.	noemotion	blog
16171	You ain't going to make it with anyone anyhow.	noemotion	blog
16172	Don't you know know it's gonna be alright.	noemotion	blog
16180	Most of us do not choose to work.	noemotion	blog
16182	Let me have my toaster and my TV and my steel-belted radials, and I won't say anything.	noemotion	blog
16186	I just don't get it.	noemotion	blog
16189	And then worst thing is? I don't DO anything about it.	noemotion	blog
16204	There are so many things that never make it past the filter into this blog.	noemotion	blog
16211	Im not particularly interested in what ANY of his blogs have to say.	noemotion	blog
16214	I dressed conservatively and had no idea what I was doing.	noemotion	blog
16215	I get 9 in one yr and ive never had a ticket before, so i will be fine.	noemotion	blog
16225	He didnt even get my name, but Im sure he will not forget me.	noemotion	blog
16234	There are not a lot of guys that I will go for.	noemotion	blog
16237	I don't drink excessive amounts to project an image of being cool.	noemotion	blog
16238	I don't drink excessive amounts because I am bored.	noemotion	blog
16246	If you haven't heard them, search iTunes and download the Podcast.	noemotion	blog
16262	Hmm I remember Gareth's password why don't I spy to see whats going on.	noemotion	blog
16265	And he said I gave you my password for a reason, so we wouldn't have to keep secrets from each other.	noemotion	blog
16270	so, i ain't much to prove.	noemotion	blog
16296	but alas, they aren't yet.	noemotion	blog
16310	fuck i can't wait to live alone.	anger	blog
16340	Haven't seen him in ages.	sadness	blog
16345	Hell, NEVER make them.	sadness	blog
16357	I don't like that.	sadness	blog
16460	Pretty damn sad, isn't it.	sadness	blog
16490	They didn't like me very much.	sadness	blog
16573	I'm by no means an expert on veils.	noemotion	blog
16575	There is no black and white my friends.	noemotion	blog
16582	You have never been to Cheers.	noemotion	blog
16590	I just can't help it.	sadness	blog
16595	I don't know, I'm not feeling it.	noemotion	blog
16596	I still have six that have not arrived yet.	noemotion	blog
16597	One cookie jar was not packed well.	noemotion	blog
